CSDUID,CSDNAME,Latitude,Longitude,Type,Price,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type,Population
3530016,Waterloo,43.4714875,-80.5494007,House,2550.0,3.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4714875,-80.5494007,Apartment,3000.0,3.0,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4713444,-80.5325316,Apartment,860.0,5.0,5.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4713444,-80.5325316,Apartment,860.0,1.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4713444,-80.5325316,Apartment,860.0,5.0,2.5,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4712071,-80.5225084,Basement,1345.0,1.0,1.0,0,0,0,700.0,1,129054
3530016,Waterloo,43.4711665,-80.5186659,Apartment,2000.0,2.0,1.0,0,0,0,900.0,1,129054
3530016,Waterloo,43.4710077,-80.5182163,Townhouse,2400.0,3.5,1.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4704088,-80.5994896,House,2600.0,3.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4703455,-80.5234292,Condo,1895.0,1.5,1.0,0,1,0,665.0,1,129054
3530016,Waterloo,43.4703455,-80.5234292,Condo,1800.0,1.0,1.0,1,1,1,680.0,1,129054
3530016,Waterloo,43.4699276,-80.585481,Basement,2000.0,2.0,2.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4696374,-80.593089,House,2900.0,4.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.469327,-80.5921358,Townhouse,2800.0,3.0,4.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4691329,-80.5271539,Basement,1495.0,2.0,1.0,0,0,1,600.0,1,129054
3530016,Waterloo,43.4687039,-80.5227487,House,3280.0,5.0,3.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4682191,-80.5241074,Apartment,3750.0,5.0,2.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.46798,-80.5224,Apartment,3375.0,5.0,2.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4679339,-80.522834,Apartment,565.0,3.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4678334,-80.5508919,House,4950.0,5.0,3.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4662697,-80.5047253,House,2795.0,3.5,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4661109,-80.5090264,House,2600.0,3.5,1.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4646252,-80.5295895,Apartment,3895.0,2.0,2.0,0,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4646252,-80.5295895,Apartment,3750.0,2.5,2.0,0,1,0,693.2284334664314,1,129054
3530016,Waterloo,43.4640814,-80.5555773,House,3080.0,4.0,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.46393,-80.52991,Apartment,2555.0,2.0,2.0,0,1,0,959.0,1,129054
3530016,Waterloo,43.46393,-80.52991,Apartment,2390.0,2.0,2.0,0,1,0,809.0,1,129054
3530016,Waterloo,43.46393,-80.52991,Apartment,2750.0,2.5,2.0,0,1,0,693.2284334664314,1,129054
3530016,Waterloo,43.463809,-80.5543919,House,3600.0,4.0,3.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4635715,-80.5134555,Basement,1500.0,1.0,1.0,1,1,1,600.0,1,129054
3530016,Waterloo,43.4635593,-80.5877428,Townhouse,2600.0,4.0,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4633405,-80.5006999,Apartment,1900.0,2.0,1.0,1,1,1,816.0,1,129054
3530016,Waterloo,43.462476,-80.5115015,Apartment,1845.0,2.0,1.0,0,0,0,735.0,1,129054
3530016,Waterloo,43.462476,-80.5115015,Apartment,1745.0,1.0,1.0,0,0,0,650.0,1,129054
3530016,Waterloo,43.462476,-80.5115015,Apartment,1895.0,2.0,1.0,0,0,0,860.0,1,129054
3530016,Waterloo,43.4622125,-80.5120977,Apartment,1895.0,2.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4620934,-80.5114795,Apartment,1895.0,2.0,1.0,0,0,0,850.0,1,129054
3530016,Waterloo,43.4619979,-80.5397051,Townhouse,2600.0,4.0,1.5,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.460337,-80.519055,Condo,2395.0,2.0,2.0,0,0,1,910.0,1,129054
3530016,Waterloo,43.460337,-80.519055,Condo,2395.0,2.0,2.0,0,0,1,910.0,1,129054
3530016,Waterloo,43.4598161,-80.6011107,House,3000.0,4.0,3.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4592895,-80.6000143,House,3095.0,4.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4589,-80.51931,Condo,2800.0,2.0,2.0,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.4582345,-80.5270692,House,3700.0,3.5,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4569174,-80.5405895,Apartment,2129.0,2.0,1.0,0,1,0,693.2284334664314,1,129054
3530016,Waterloo,43.4568373,-80.5544353,House,2100.0,3.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4563666,-80.5486531,Apartment,1980.0,3.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4563666,-80.5486531,Apartment,1825.0,2.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4560431,-80.5754382,Basement,1450.0,1.0,1.0,1,1,1,750.0,1,129054
3530016,Waterloo,43.4556033,-80.543628,Apartment,1575.0,1.0,1.0,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.4555719,-80.5468399,Apartment,1905.0,2.0,1.0,0,1,1,842.0,1,129054
3530016,Waterloo,43.4555719,-80.5468399,Apartment,1615.0,1.0,1.0,0,1,1,637.0,1,129054
3530016,Waterloo,43.4542343,-80.5716199,Basement,900.0,1.0,1.0,1,1,1,500.0,2,129054
3530016,Waterloo,43.4536304,-80.5494959,Apartment,550.0,5.0,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4532371,-80.550616,Condo,1850.0,1.0,1.0,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.4527742,-80.5527051,Apartment,1100.0,1.0,1.0,0,1,1,721.0,2,129054
3530016,Waterloo,43.4527646,-80.5940619,House,3500.0,4.0,3.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4524514,-80.5934449,House,850.0,1.0,1.0,1,1,1,700.0,2,129054
3530016,Waterloo,43.4495829,-80.5749175,House,2900.0,3.5,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4462607,-80.5562364,House,2495.0,4.0,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4451661,-80.5648506,House,3700.0,4.0,4.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4430879,-80.5559977,House,3300.0,3.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4558006,-80.5451038,Apartment,1675.0,2.0,1.0,0,0,1,925.0,1,129054
3530016,Waterloo,43.4657186,-80.5221573,Apartment,1500.0,1.0,1.0,0,0,0,809.0,1,129054
3530016,Waterloo,43.4602648,-80.5386796,Apartment,1445.0,1.0,1.0,0,0,1,850.0,1,129054
3530016,Waterloo,43.4736807,-80.5190784,Apartment,1249.0,1.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4937483,-80.5174929,Apartment,1695.0,2.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4760645,-80.5320242,Apartment,1475.0,1.0,1.0,0,1,1,500.0,1,129054
3530016,Waterloo,43.4885348,-80.4913939,Apartment,2380.0,2.0,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4671603,-80.5099817,Apartment,1200.0,2.0,1.0,0,0,0,950.0,1,129054
3530016,Waterloo,43.4575118,-80.5428033,Apartment,1600.0,1.0,1.0,0,0,1,600.0,1,129054
3530016,Waterloo,43.4563666,-80.5486531,Apartment,1860.0,2.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.5025356,-80.5344354,Apartment,1799.0,2.0,1.0,0,0,0,693.2284334664314,2,129054
3530016,Waterloo,43.5025356,-80.5344354,Apartment,1799.0,2.0,1.0,0,0,0,693.2284334664314,2,129054
3530016,Waterloo,43.4602648,-80.5386796,Apartment,2000.0,3.0,3.0,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.4797493,-80.538143,Apartment,1800.0,1.0,1.0,0,0,1,550.0,1,129054
3530016,Waterloo,43.4622125,-80.5120977,Apartment,1765.0,1.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4782842,-80.535046,Apartment,1550.0,1.0,1.0,0,0,1,700.0,2,129054
3530016,Waterloo,43.4736612,-80.5289121,Apartment,1450.0,1.0,1.0,1,1,1,600.0,1,129054
3530016,Waterloo,43.4569174,-80.5405895,Apartment,2510.0,3.0,1.5,0,1,0,693.2284334664314,1,129054
3530016,Waterloo,43.4876866,-80.5419785,Apartment,2050.0,3.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4718264,-80.5216618,Apartment,2950.0,4.0,2.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4735847,-80.532472,Apartment,2600.0,2.0,2.0,0,1,0,800.0,1,129054
3530016,Waterloo,43.4555719,-80.5468399,Apartment,1755.0,1.0,1.0,0,1,1,637.0,1,129054
3530016,Waterloo,43.462476,-80.5115015,Apartment,1745.0,1.0,1.0,0,0,0,664.0,1,129054
3530016,Waterloo,43.5025356,-80.5344354,Apartment,2100.0,2.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4545179,-80.5415662,Apartment,2195.0,2.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.5070647,-80.5092869,Basement,1875.0,2.0,1.0,0,1,1,900.0,1,129054
3530016,Waterloo,43.4657893,-80.505646,Basement,1650.0,2.0,1.0,1,1,1,750.0,1,129054
3530016,Waterloo,43.4675782,-80.5248312,Basement,2000.0,2.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4923946,-80.5658921,Basement,1000.0,0.5,1.0,1,1,1,693.2284334664314,2,129054
3530016,Waterloo,43.4589218,-80.5993214,Basement,1650.0,1.5,1.0,1,1,1,600.0,1,129054
3530016,Waterloo,43.4716797,-80.5085261,Basement,1100.0,1.0,1.0,0,0,0,800.0,1,129054
3530016,Waterloo,43.4601469,-80.5655449,Basement,1700.0,1.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.463451,-80.5478382,Basement,2300.0,3.0,1.0,0,1,0,900.0,2,129054
3530016,Waterloo,43.512691,-80.4994119,Basement,2150.0,3.0,2.0,0,0,0,850.0,1,129054
3530016,Waterloo,43.4745928,-80.5090047,Duplex/Triplex,2500.0,2.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.475739,-80.5321464,Condo,1508.0,1.0,1.0,1,1,1,480.0,1,129054
3530016,Waterloo,43.4693624,-80.5611511,Condo,1800.0,2.0,1.0,0,0,0,600.0,1,129054
3530016,Waterloo,43.5011798,-80.5068461,Duplex/Triplex,2300.0,2.5,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4753408,-80.5318425,Condo,2400.0,2.0,2.0,0,1,1,700.0,1,129054
3530016,Waterloo,43.477438,-80.5307442,Condo,800.0,1.0,1.0,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.476789,-80.5313216,Condo,2100.0,2.0,2.0,0,1,1,699.0,1,129054
3530016,Waterloo,43.4859785,-80.4853136,Condo,2400.0,3.0,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4638033,-80.5207461,Condo,2500.0,3.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4766794,-80.53086,Condo,2200.0,2.0,2.0,1,1,1,750.0,1,129054
3530016,Waterloo,43.4694573,-80.5268392,Condo,1650.0,1.0,1.0,0,1,1,465.0,1,129054
3530016,Waterloo,43.476789,-80.5313216,Condo,2350.0,2.0,2.0,1,1,1,760.0,1,129054
3530016,Waterloo,43.4623114,-80.5162345,Duplex/Triplex,2400.0,3.0,1.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4714875,-80.5494007,Condo,1950.0,2.0,2.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4907155,-80.5352516,Condo,2000.0,2.0,2.0,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.4711665,-80.5186659,Condo,1850.0,2.0,1.0,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.4590999,-80.5363355,Condo,2200.0,1.5,1.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4824917,-80.5270453,Condo,2800.0,3.0,1.5,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4761576,-80.5087659,Condo,2000.0,1.0,1.0,0,0,0,700.0,2,129054
3530016,Waterloo,43.4506832,-80.5756824,House,1650.0,1.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4506832,-80.5756824,House,2650.0,3.0,1.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4932379,-80.4821651,House,3400.0,4.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4558851,-80.5764578,House,3200.0,3.5,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4949605,-80.5214447,House,750.0,3.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4909168,-80.4908732,House,2800.0,3.0,1.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4844969,-80.5372471,House,350.0,1.0,1.0,1,1,1,200.0,2,129054
3530016,Waterloo,43.5008292,-80.4846186,House,3300.0,3.0,1.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4750032,-80.5067947,House,2490.0,4.0,1.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4457435,-80.5664128,House,2850.0,3.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4509656,-80.5922931,House,3445.0,3.5,3.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.49847,-80.48476,House,3095.0,3.5,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4524514,-80.5934449,House,900.0,1.0,1.0,1,1,1,700.0,2,129054
3530016,Waterloo,43.4872111,-80.4863452,House,2800.0,3.0,3.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.5082278,-80.499708,House,2995.0,3.0,1.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.5087849,-80.5066815,House,3400.0,3.0,3.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4891889,-80.5219657,House,2700.0,3.5,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4593535,-80.5243753,House,2295.0,3.0,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4891889,-80.5219657,House,3200.0,4.5,3.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4668308,-80.5849832,House,3700.0,3.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.462063,-80.563462,House,3000.0,3.0,3.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4702515,-80.5740497,House,3000.0,4.0,4.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4819081,-80.5321247,House,2700.0,3.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4949605,-80.5214447,House,750.0,3.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4587939,-80.5976286,House,3550.0,4.0,3.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.474469,-80.533303,House,2100.0,2.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.5070647,-80.5092869,House,3000.0,4.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4588325,-80.601706,House,3345.0,4.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4468026,-80.5665864,House,2900.0,3.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4498078,-80.5879666,House,3600.0,4.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4436956,-80.5471438,House,3000.0,3.0,1.0,1,1,1,693.2284334664314,1,129054
3530016,Waterloo,43.4854945,-80.5743969,House,3100.0,3.5,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4819081,-80.5321247,House,2700.0,3.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4524514,-80.5934449,House,3850.0,4.0,3.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4505601,-80.5905296,House,3700.0,3.0,2.5,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.459477,-80.6025084,House,3950.0,4.0,1.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4542343,-80.5716199,House,3800.0,4.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.49703,-80.48167,Townhouse,2700.0,3.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4746322,-80.5945271,Townhouse,2550.0,3.0,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4750391,-80.5886274,Townhouse,2800.0,4.0,3.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.49703,-80.48167,Townhouse,2700.0,3.5,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.469327,-80.5921358,Townhouse,2800.0,4.0,2.5,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.4549894,-80.5483591,Townhouse,2650.0,3.0,4.0,1,1,0,693.2284334664314,1,129054
3530016,Waterloo,43.4980065,-80.5522219,Townhouse,1825.0,3.0,1.5,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.5101988,-80.50755,Townhouse,2690.0,3.0,2.5,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4716745,-80.6002529,Townhouse,2600.0,3.0,1.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4854401,-80.5414143,Townhouse,2300.0,2.0,2.0,0,0,1,693.2284334664314,1,129054
3530016,Waterloo,43.4722356,-80.5993456,Townhouse,3000.0,4.0,2.0,0,0,0,693.2284334664314,1,129054
3530016,Waterloo,43.4693878,-80.5636356,Townhouse,814.0,1.0,1.5,1,1,1,500.0,1,129054
3530016,Waterloo,43.4667644,-80.5823801,Townhouse,2250.0,3.0,1.5,0,0,0,693.2284334664314,1,129054
3530020,Wilmot,43.434896,-80.628745,Duplex/Triplex,2499.0,2.0,1.0,0,1,1,693.2284334664314,1,22373
3530020,Wilmot,43.3847165,-80.7174137,Apartment,1350.0,1.0,1.0,0,0,1,606.0,1,22373
3530020,Wilmot,43.3812415,-80.7165041,House,2900.0,2.5,2.0,0,0,0,693.2284334664314,2,22373
3530020,Wilmot,43.4043752,-80.6661359,Apartment,1100.0,0.5,1.0,1,1,1,400.0,1,22373
3530020,Wilmot,43.447342,-80.6429963,Duplex/Triplex,2299.0,2.0,1.0,0,1,1,693.2284334664314,1,22373
3530020,Wilmot,43.4438974,-80.6390153,Duplex/Triplex,2299.0,2.0,1.0,0,1,1,693.2284334664314,1,22373
3530027,Wellesley,43.523095,-80.652038,House,2075.0,3.0,1.5,0,0,0,693.2284334664314,1,12747
3530027,Wellesley,43.4774127,-80.7700658,Apartment,1950.0,1.0,1.0,0,1,1,600.0,2,12747
3530027,Wellesley,43.4835875,-80.754698,Apartment,2300.0,3.0,1.0,0,0,1,693.2284334664314,1,12747
3530027,Wellesley,43.4774127,-80.7700658,Condo,1525.0,1.0,1.0,0,0,1,693.2284334664314,1,12747
3530035,Woolwich,43.6013052,-80.5622035,Apartment,1600.0,2.0,1.0,0,1,1,662.0,1,28657
3530035,Woolwich,43.5899386,-80.5722707,Apartment,1565.0,2.0,1.0,0,1,1,830.0,1,28657
3530035,Woolwich,43.5899386,-80.5722707,Apartment,1450.0,1.0,1.0,0,1,1,620.0,1,28657
3530035,Woolwich,43.5364218,-80.5271756,Condo,1850.0,1.0,1.0,0,0,1,693.2284334664314,1,28657
3530035,Woolwich,43.4691726,-80.4094164,House,2950.0,4.0,2.5,0,0,0,693.2284334664314,1,28657
3530035,Woolwich,43.4691726,-80.4094164,Townhouse,2650.0,3.0,3.0,0,0,0,693.2284334664314,1,28657
3530035,Woolwich,43.4691726,-80.4094164,Basement,1450.0,1.0,1.0,1,1,1,693.2284334664314,1,28657
3530035,Woolwich,43.5899386,-80.5722707,Apartment,1540.0,1.0,1.0,0,1,1,620.0,1,28657
3530035,Woolwich,43.5899386,-80.5722707,Apartment,1690.0,2.0,1.0,0,1,1,830.0,1,28657
3530035,Woolwich,43.4691726,-80.4094164,Duplex/Triplex,1650.0,2.0,1.0,0,1,1,693.2284334664314,1,28657
3530035,Woolwich,43.4691726,-80.4094164,House,3000.0,3.0,2.0,0,0,0,693.2284334664314,1,28657
3530035,Woolwich,43.5973456,-80.5669335,Townhouse,2750.0,3.0,2.5,0,0,0,693.2284334664314,1,28657
3531011,Stratford,43.3885145,-80.9901244,House,3500.0,3.0,2.5,0,0,0,693.2284334664314,2,34532
3531011,Stratford,43.3877401,-80.9658227,Apartment,1749.0,1.0,1.0,0,1,1,636.0,1,34532
3531011,Stratford,43.3877401,-80.9658227,Apartment,1725.0,1.0,1.0,0,1,1,700.0,1,34532
3531011,Stratford,43.3846606,-80.9764873,Apartment,1819.0,2.0,1.0,0,0,1,864.0,1,34532
3531011,Stratford,43.3846606,-80.9764873,Apartment,1599.0,1.0,1.0,0,0,1,671.0,1,34532
3531011,Stratford,43.3747943,-80.985985,Apartment,1450.0,1.0,1.0,0,1,0,500.0,1,34532
3531011,Stratford,43.3714666,-80.9675931,Duplex/Triplex,1550.0,1.0,1.0,0,1,0,500.0,1,34532
3531011,Stratford,43.3706793,-80.9699247,Apartment,2200.0,2.0,1.0,1,1,1,600.0,1,34532
3531011,Stratford,43.3700007,-80.9822286,House,2700.0,5.0,3.5,0,0,0,693.2284334664314,1,34532
3531011,Stratford,43.369646,-80.9734332,House,2250.0,3.0,2.0,0,0,0,693.2284334664314,2,34532
3531011,Stratford,43.3683414,-80.958439,Apartment,2015.0,2.0,2.0,0,0,1,960.0,1,34532
3531011,Stratford,43.3675005,-80.9760556,Apartment,1650.0,1.0,1.0,0,1,1,800.0,1,34532
3531011,Stratford,43.3657152,-81.0007472,House,3200.0,3.0,2.0,0,0,0,693.2284334664314,1,34532
3531011,Stratford,43.3627382,-81.0108337,Apartment,1835.0,2.0,2.0,0,0,0,813.0,1,34532
3531011,Stratford,43.362351,-80.9776292,Apartment,1500.0,2.0,1.0,1,1,0,750.0,1,34532
3531011,Stratford,43.355688,-80.9926758,Apartment,1475.0,1.0,1.0,1,1,1,693.2284334664314,1,34532
3531011,Stratford,43.3846606,-80.9764873,Apartment,1679.0,1.0,1.0,0,0,1,681.0,1,34532
3531011,Stratford,43.3627382,-81.0108337,Apartment,2000.0,2.0,2.0,0,0,0,904.0,1,34532
3531011,Stratford,43.3706793,-80.9699247,Apartment,1900.0,1.0,1.0,1,1,1,600.0,1,34532
3531011,Stratford,43.3541096,-80.9755807,Apartment,2175.0,2.0,1.0,0,1,1,842.0,1,34532
3531011,Stratford,43.3877401,-80.9658227,Apartment,2099.0,2.0,1.0,0,1,1,742.0,1,34532
3531011,Stratford,43.355688,-80.9926758,Apartment,1575.0,2.0,1.0,1,1,1,693.2284334664314,1,34532
3531011,Stratford,43.3541096,-80.9755807,Apartment,2320.0,3.0,1.0,0,1,1,693.2284334664314,1,34532
3531011,Stratford,43.3702073,-80.9708098,Basement,1650.0,1.5,1.0,1,1,1,950.0,2,34532
3531011,Stratford,43.3566217,-80.9803729,Duplex/Triplex,2100.0,4.0,2.0,0,0,0,800.0,1,34532
3531011,Stratford,43.3555225,-80.9608569,Duplex/Triplex,2300.0,3.0,2.0,1,1,1,693.2284334664314,1,34532
3531011,Stratford,43.3550739,-80.98728,Duplex/Triplex,1975.0,2.0,1.0,0,0,0,900.0,1,34532
3531011,Stratford,43.3675005,-80.9760556,Condo,2700.0,3.0,2.5,0,0,0,693.2284334664314,1,34532
3531011,Stratford,43.3885145,-80.9901244,House,3200.0,4.0,3.0,0,0,0,693.2284334664314,1,34532
3531011,Stratford,43.3902762,-80.9916823,House,3900.0,5.0,4.0,0,0,0,693.2284334664314,1,34532
3531011,Stratford,43.3880774,-80.962066,House,3450.0,3.0,4.0,0,0,0,693.2284334664314,1,34532
3531011,Stratford,43.3648365,-81.0127355,Townhouse,2400.0,3.0,2.5,0,0,0,693.2284334664314,1,34532
3531011,Stratford,43.3864355,-80.9922873,Townhouse,2600.0,3.0,2.5,0,0,0,693.2284334664314,1,34532
3531013,Perth South,43.4038428,-81.0616015,Apartment,1200.0,1.0,1.0,0,0,1,800.0,1,3850
3531016,St. Marys,43.2619202,-81.1398039,Apartment,1550.0,1.0,1.0,0,0,0,600.0,1,7916
3531016,St. Marys,43.2619202,-81.1398039,Apartment,1550.0,1.0,1.0,0,0,0,600.0,1,7916
3531016,St. Marys,43.2675408,-81.140286,House,700.0,3.0,2.5,1,1,1,693.2284334664314,2,7916
3531016,St. Marys,43.2675408,-81.140286,Townhouse,2600.0,3.0,3.0,0,0,0,693.2284334664314,1,7916
3531025,West Perth,43.466763,-81.19611,Apartment,1200.0,1.0,1.0,1,1,1,600.0,2,9672
3531025,West Perth,43.466763,-81.19611,Apartment,1400.0,1.0,1.0,1,1,1,700.0,2,9672
3531025,West Perth,43.4680977,-81.1979393,Apartment,1449.0,1.0,1.0,1,1,1,800.0,1,9672
3531030,Perth East,43.369623,-80.837023,House,2900.0,2.5,2.0,0,0,0,693.2284334664314,2,13409
3531030,Perth East,43.3724798,-80.9408179,Basement,1500.0,1.0,1.0,1,1,1,693.2284334664314,1,13409
3531030,Perth East,43.6112218,-80.8437878,Basement,800.0,0.5,1.0,1,0,1,693.2284334664314,1,13409
3531040,North Perth,43.7398386,-80.9598586,Basement,1250.0,1.0,1.0,1,1,1,500.0,1,16380
3531040,North Perth,43.7381926,-80.9535588,Apartment,1345.0,2.0,1.0,0,1,1,693.2284334664314,1,16380
3531040,North Perth,43.7333402,-80.9624417,Apartment,1600.0,2.0,1.0,0,1,1,950.0,1,16380
3531040,North Perth,43.7331847,-80.9396084,Basement,775.0,1.0,1.0,1,1,1,800.0,1,16380
3531040,North Perth,43.7328232,-80.9588987,Basement,1750.0,2.0,1.0,1,1,1,693.2284334664314,1,16380
3531040,North Perth,43.7306404,-80.9724807,Apartment,1775.0,2.0,1.0,0,0,0,904.0,1,16380
3531040,North Perth,43.7306404,-80.9724807,Apartment,1960.0,2.0,2.0,0,0,0,960.0,1,16380
3531040,North Perth,43.7306404,-80.9724807,Apartment,1435.0,1.0,1.0,0,0,0,770.0,1,16380
3531040,North Perth,43.7283929,-80.9491321,Duplex/Triplex,1950.0,1.5,1.0,1,1,1,693.2284334664314,2,16380
3531040,North Perth,43.7272614,-80.9548684,Apartment,1250.0,1.0,1.0,0,0,0,700.0,1,16380
3531040,North Perth,43.7252614,-80.9643655,Townhouse,2300.0,3.5,2.5,0,0,0,693.2284334664314,1,16380
3531040,North Perth,43.7306404,-80.9724807,Apartment,1675.0,1.0,1.0,0,0,0,770.0,1,16380
